 v-sweep         v(vinp)         v(voutp)        v(voutn)       
-8.39000000e-01  4.80500000e-01  1.08368922e-01  1.70129066e+00 
-8.38000000e-01  4.81000000e-01  1.08416947e-01  1.70123873e+00 
-8.37000000e-01  4.81500000e-01  1.08465212e-01  1.70118652e+00 
-8.36000000e-01  4.82000000e-01  1.08513717e-01  1.70113404e+00 
-8.35000000e-01  4.82500000e-01  1.08562465e-01  1.70108126e+00 
-8.34000000e-01  4.83000000e-01  1.08611456e-01  1.70102821e+00 
-8.33000000e-01  4.83500000e-01  1.08660691e-01  1.70097487e+00 
-8.32000000e-01  4.84000000e-01  1.08710172e-01  1.70092124e+00 
-8.31000000e-01  4.84500000e-01  1.08759900e-01  1.70086732e+00 
-8.30000000e-01  4.85000000e-01  1.08809876e-01  1.70081312e+00 
-8.29000000e-01  4.85500000e-01  1.08860100e-01  1.70075863e+00 
-8.28000000e-01  4.86000000e-01  1.08910575e-01  1.70070385e+00 
-8.27000000e-01  4.86500000e-01  1.08961300e-01  1.70064877e+00 
-8.26000000e-01  4.87000000e-01  1.09012278e-01  1.70059340e+00 
-8.25000000e-01  4.87500000e-01  1.09063510e-01  1.70053775e+00 
-8.24000000e-01  4.88000000e-01  1.09114995e-01  1.70048179e+00 
-8.23000000e-01  4.88500000e-01  1.09166737e-01  1.70042554e+00 
-8.22000000e-01  4.89000000e-01  1.09218735e-01  1.70036900e+00 
-8.21000000e-01  4.89500000e-01  1.09270991e-01  1.70031216e+00 
-8.20000000e-01  4.90000000e-01  1.09323506e-01  1.70025502e+00 
-8.19000000e-01  4.90500000e-01  1.09376281e-01  1.70019758e+00 
-8.18000000e-01  4.91000000e-01  1.09429317e-01  1.70013984e+00 
-8.17000000e-01  4.91500000e-01  1.09482615e-01  1.70008180e+00 
-8.16000000e-01  4.92000000e-01  1.09536176e-01  1.70002346e+00 
-8.15000000e-01  4.92500000e-01  1.09590002e-01  1.69996481e+00 
-8.14000000e-01  4.93000000e-01  1.09644093e-01  1.69990586e+00 
-8.13000000e-01  4.93500000e-01  1.09698450e-01  1.69984661e+00 
-8.12000000e-01  4.94000000e-01  1.09753075e-01  1.69978705e+00 
-8.11000000e-01  4.94500000e-01  1.09807969e-01  1.69972718e+00 
-8.10000000e-01  4.95000000e-01  1.09863133e-01  1.69966701e+00 
-8.09000000e-01  4.95500000e-01  1.09918567e-01  1.69960652e+00 
-8.08000000e-01  4.96000000e-01  1.09974273e-01  1.69954573e+00 
-8.07000000e-01  4.96500000e-01  1.10030252e-01  1.69948463e+00 
-8.06000000e-01  4.97000000e-01  1.10086505e-01  1.69942321e+00 
-8.05000000e-01  4.97500000e-01  1.10143033e-01  1.69936148e+00 
-8.04000000e-01  4.98000000e-01  1.10199836e-01  1.69929944e+00 
-8.03000000e-01  4.98500000e-01  1.10256917e-01  1.69923709e+00 
-8.02000000e-01  4.99000000e-01  1.10314276e-01  1.69917442e+00 
-8.01000000e-01  4.99500000e-01  1.10371914e-01  1.69911143e+00 
-8.00000000e-01  5.00000000e-01  1.10429832e-01  1.69904813e+00 
-7.99000000e-01  5.00500000e-01  1.10488032e-01  1.69898451e+00 
-7.98000000e-01  5.01000000e-01  1.10546513e-01  1.69892057e+00 
-7.97000000e-01  5.01500000e-01  1.10605278e-01  1.69885631e+00 
-7.96000000e-01  5.02000000e-01  1.10664327e-01  1.69879173e+00 
-7.95000000e-01  5.02500000e-01  1.10723661e-01  1.69872682e+00 
-7.94000000e-01  5.03000000e-01  1.10783281e-01  1.69866160e+00 
-7.93000000e-01  5.03500000e-01  1.10843189e-01  1.69859605e+00 
-7.92000000e-01  5.04000000e-01  1.10903385e-01  1.69853018e+00 
-7.91000000e-01  5.04500000e-01  1.10963870e-01  1.69846398e+00 
-7.90000000e-01  5.05000000e-01  1.11024645e-01  1.69839746e+00 
-7.89000000e-01  5.05500000e-01  1.11085712e-01  1.69833060e+00 
-7.88000000e-01  5.06000000e-01  1.11147070e-01  1.69826342e+00 
-7.87000000e-01  5.06500000e-01  1.11208722e-01  1.69819592e+00 
-7.86000000e-01  5.07000000e-01  1.11270667e-01  1.69812808e+00 
-7.85000000e-01  5.07500000e-01  1.11332908e-01  1.69805991e+00 
-7.84000000e-01  5.08000000e-01  1.11395445e-01  1.69799141e+00 
-7.83000000e-01  5.08500000e-01  1.11458279e-01  1.69792258e+00 
-7.82000000e-01  5.09000000e-01  1.11521410e-01  1.69785341e+00 
-7.81000000e-01  5.09500000e-01  1.11584841e-01  1.69778391e+00 
-7.80000000e-01  5.10000000e-01  1.11648571e-01  1.69771408e+00 
-7.79000000e-01  5.10500000e-01  1.11712602e-01  1.69764391e+00 
-7.78000000e-01  5.11000000e-01  1.11776934e-01  1.69757340e+00 
-7.77000000e-01  5.11500000e-01  1.11841569e-01  1.69750256e+00 
-7.76000000e-01  5.12000000e-01  1.11906508e-01  1.69743138e+00 
-7.75000000e-01  5.12500000e-01  1.11971751e-01  1.69735986e+00 
-7.74000000e-01  5.13000000e-01  1.12037299e-01  1.69728799e+00 
-7.73000000e-01  5.13500000e-01  1.12103154e-01  1.69721579e+00 
-7.72000000e-01  5.14000000e-01  1.12169316e-01  1.69714325e+00 
-7.71000000e-01  5.14500000e-01  1.12235785e-01  1.69707036e+00 
-7.70000000e-01  5.15000000e-01  1.12302564e-01  1.69699713e+00 
-7.69000000e-01  5.15500000e-01  1.12369652e-01  1.69692356e+00 
-7.68000000e-01  5.16000000e-01  1.12437051e-01  1.69684964e+00 
-7.67000000e-01  5.16500000e-01  1.12504761e-01  1.69677537e+00 
-7.66000000e-01  5.17000000e-01  1.12572784e-01  1.69670076e+00 
-7.65000000e-01  5.17500000e-01  1.12641120e-01  1.69662580e+00 
-7.64000000e-01  5.18000000e-01  1.12709770e-01  1.69655050e+00 
-7.63000000e-01  5.18500000e-01  1.12778736e-01  1.69647484e+00 
-7.62000000e-01  5.19000000e-01  1.12848016e-01  1.69639884e+00 
-7.61000000e-01  5.19500000e-01  1.12917614e-01  1.69632248e+00 
-7.60000000e-01  5.20000000e-01  1.12987529e-01  1.69624577e+00 
-7.59000000e-01  5.20500000e-01  1.13057763e-01  1.69616871e+00 
-7.58000000e-01  5.21000000e-01  1.13128315e-01  1.69609130e+00 
-7.57000000e-01  5.21500000e-01  1.13199188e-01  1.69601353e+00 
-7.56000000e-01  5.22000000e-01  1.13270381e-01  1.69593541e+00 
-7.55000000e-01  5.22500000e-01  1.13341896e-01  1.69585693e+00 
-7.54000000e-01  5.23000000e-01  1.13413733e-01  1.69577810e+00 
-7.53000000e-01  5.23500000e-01  1.13485894e-01  1.69569891e+00 
-7.52000000e-01  5.24000000e-01  1.13558378e-01  1.69561936e+00 
-7.51000000e-01  5.24500000e-01  1.13631187e-01  1.69553945e+00 
-7.50000000e-01  5.25000000e-01  1.13704322e-01  1.69545919e+00 
-7.49000000e-01  5.25500000e-01  1.13777783e-01  1.69537856e+00 
-7.48000000e-01  5.26000000e-01  1.13851572e-01  1.69529757e+00 
-7.47000000e-01  5.26500000e-01  1.13925688e-01  1.69521623e+00 
-7.46000000e-01  5.27000000e-01  1.14000133e-01  1.69513452e+00 
-7.45000000e-01  5.27500000e-01  1.14074907e-01  1.69505244e+00 
-7.44000000e-01  5.28000000e-01  1.14150011e-01  1.69497001e+00 
-7.43000000e-01  5.28500000e-01  1.14225447e-01  1.69488720e+00 
-7.42000000e-01  5.29000000e-01  1.14301214e-01  1.69480404e+00 
-7.41000000e-01  5.29500000e-01  1.14377313e-01  1.69472050e+00 
-7.40000000e-01  5.30000000e-01  1.14453745e-01  1.69463660e+00 
-7.39000000e-01  5.30500000e-01  1.14530512e-01  1.69455234e+00 
-7.38000000e-01  5.31000000e-01  1.14607613e-01  1.69446770e+00 
-7.37000000e-01  5.31500000e-01  1.14685049e-01  1.69438269e+00 
-7.36000000e-01  5.32000000e-01  1.14762821e-01  1.69429732e+00 
-7.35000000e-01  5.32500000e-01  1.14840930e-01  1.69421157e+00 
-7.34000000e-01  5.33000000e-01  1.14919376e-01  1.69412546e+00 
-7.33000000e-01  5.33500000e-01  1.14998161e-01  1.69403897e+00 
-7.32000000e-01  5.34000000e-01  1.15077284e-01  1.69395211e+00 
-7.31000000e-01  5.34500000e-01  1.15156747e-01  1.69386488e+00 
-7.30000000e-01  5.35000000e-01  1.15236550e-01  1.69377727e+00 
-7.29000000e-01  5.35500000e-01  1.15316693e-01  1.69368928e+00 
-7.28000000e-01  5.36000000e-01  1.15397179e-01  1.69360093e+00 
-7.27000000e-01  5.36500000e-01  1.15478006e-01  1.69351219e+00 
-7.26000000e-01  5.37000000e-01  1.15559176e-01  1.69342308e+00 
-7.25000000e-01  5.37500000e-01  1.15640690e-01  1.69333359e+00 
-7.24000000e-01  5.38000000e-01  1.15722548e-01  1.69324373e+00 
-7.23000000e-01  5.38500000e-01  1.15804751e-01  1.69315348e+00 
-7.22000000e-01  5.39000000e-01  1.15887299e-01  1.69306285e+00 
-7.21000000e-01  5.39500000e-01  1.15970194e-01  1.69297185e+00 
-7.20000000e-01  5.40000000e-01  1.16053435e-01  1.69288046e+00 
-7.19000000e-01  5.40500000e-01  1.16137023e-01  1.69278869e+00 
-7.18000000e-01  5.41000000e-01  1.16220960e-01  1.69269654e+00 
-7.17000000e-01  5.41500000e-01  1.16305245e-01  1.69260401e+00 
-7.16000000e-01  5.42000000e-01  1.16389879e-01  1.69251109e+00 
-7.15000000e-01  5.42500000e-01  1.16474863e-01  1.69241779e+00 
-7.14000000e-01  5.43000000e-01  1.16560198e-01  1.69232410e+00 
-7.13000000e-01  5.43500000e-01  1.16645883e-01  1.69223003e+00 
-7.12000000e-01  5.44000000e-01  1.16731921e-01  1.69213557e+00 
-7.11000000e-01  5.44500000e-01  1.16818310e-01  1.69204072e+00 
-7.10000000e-01  5.45000000e-01  1.16905052e-01  1.69194549e+00 
-7.09000000e-01  5.45500000e-01  1.16992148e-01  1.69184986e+00 
-7.08000000e-01  5.46000000e-01  1.17079598e-01  1.69175385e+00 
-7.07000000e-01  5.46500000e-01  1.17167402e-01  1.69165745e+00 
-7.06000000e-01  5.47000000e-01  1.17255561e-01  1.69156066e+00 
-7.05000000e-01  5.47500000e-01  1.17344077e-01  1.69146347e+00 
-7.04000000e-01  5.48000000e-01  1.17432948e-01  1.69136590e+00 
-7.03000000e-01  5.48500000e-01  1.17522176e-01  1.69126793e+00 
-7.02000000e-01  5.49000000e-01  1.17611762e-01  1.69116957e+00 
-7.01000000e-01  5.49500000e-01  1.17701705e-01  1.69107081e+00 
-7.00000000e-01  5.50000000e-01  1.17792007e-01  1.69097167e+00 
-6.99000000e-01  5.50500000e-01  1.17882668e-01  1.69087212e+00 
-6.98000000e-01  5.51000000e-01  1.17973689e-01  1.69077218e+00 
-6.97000000e-01  5.51500000e-01  1.18065070e-01  1.69067185e+00 
-6.96000000e-01  5.52000000e-01  1.18156811e-01  1.69057111e+00 
-6.95000000e-01  5.52500000e-01  1.18248914e-01  1.69046998e+00 
-6.94000000e-01  5.53000000e-01  1.18341378e-01  1.69036845e+00 
-6.93000000e-01  5.53500000e-01  1.18434205e-01  1.69026653e+00 
-6.92000000e-01  5.54000000e-01  1.18527394e-01  1.69016420e+00 
-6.91000000e-01  5.54500000e-01  1.18620947e-01  1.69006147e+00 
-6.90000000e-01  5.55000000e-01  1.18714863e-01  1.68995834e+00 
-6.89000000e-01  5.55500000e-01  1.18809144e-01  1.68985481e+00 
-6.88000000e-01  5.56000000e-01  1.18903789e-01  1.68975088e+00 
-6.87000000e-01  5.56500000e-01  1.18998800e-01  1.68964655e+00 
-6.86000000e-01  5.57000000e-01  1.19094176e-01  1.68954181e+00 
-6.85000000e-01  5.57500000e-01  1.19189919e-01  1.68943667e+00 
-6.84000000e-01  5.58000000e-01  1.19286029e-01  1.68933112e+00 
-6.83000000e-01  5.58500000e-01  1.19382506e-01  1.68922517e+00 
-6.82000000e-01  5.59000000e-01  1.19479350e-01  1.68911881e+00 
-6.81000000e-01  5.59500000e-01  1.19576563e-01  1.68901205e+00 
-6.80000000e-01  5.60000000e-01  1.19674145e-01  1.68890488e+00 
-6.79000000e-01  5.60500000e-01  1.19772096e-01  1.68879730e+00 
-6.78000000e-01  5.61000000e-01  1.19870416e-01  1.68868931e+00 
-6.77000000e-01  5.61500000e-01  1.19969107e-01  1.68858092e+00 
-6.76000000e-01  5.62000000e-01  1.20068168e-01  1.68847211e+00 
-6.75000000e-01  5.62500000e-01  1.20167601e-01  1.68836290e+00 
-6.74000000e-01  5.63000000e-01  1.20267405e-01  1.68825327e+00 
-6.73000000e-01  5.63500000e-01  1.20367580e-01  1.68814323e+00 
-6.72000000e-01  5.64000000e-01  1.20468129e-01  1.68803278e+00 
-6.71000000e-01  5.64500000e-01  1.20569050e-01  1.68792192e+00 
-6.70000000e-01  5.65000000e-01  1.20670345e-01  1.68781064e+00 
-6.69000000e-01  5.65500000e-01  1.20772014e-01  1.68769895e+00 
-6.68000000e-01  5.66000000e-01  1.20874057e-01  1.68758684e+00 
-6.67000000e-01  5.66500000e-01  1.20976474e-01  1.68747432e+00 
-6.66000000e-01  5.67000000e-01  1.21079267e-01  1.68736139e+00 
-6.65000000e-01  5.67500000e-01  1.21182436e-01  1.68724803e+00 
-6.64000000e-01  5.68000000e-01  1.21285980e-01  1.68713426e+00 
-6.63000000e-01  5.68500000e-01  1.21389901e-01  1.68702008e+00 
-6.62000000e-01  5.69000000e-01  1.21494200e-01  1.68690547e+00 
-6.61000000e-01  5.69500000e-01  1.21598875e-01  1.68679044e+00 
-6.60000000e-01  5.70000000e-01  1.21703929e-01  1.68667500e+00 
-6.59000000e-01  5.70500000e-01  1.21809360e-01  1.68655913e+00 
-6.58000000e-01  5.71000000e-01  1.21915171e-01  1.68644285e+00 
-6.57000000e-01  5.71500000e-01  1.22021360e-01  1.68632614e+00 
-6.56000000e-01  5.72000000e-01  1.22127929e-01  1.68620901e+00 
-6.55000000e-01  5.72500000e-01  1.22234878e-01  1.68609146e+00 
-6.54000000e-01  5.73000000e-01  1.22342207e-01  1.68597348e+00 
-6.53000000e-01  5.73500000e-01  1.22449918e-01  1.68585508e+00 
-6.52000000e-01  5.74000000e-01  1.22558009e-01  1.68573626e+00 
-6.51000000e-01  5.74500000e-01  1.22666482e-01  1.68561701e+00 
-6.50000000e-01  5.75000000e-01  1.22775338e-01  1.68549733e+00 
-6.49000000e-01  5.75500000e-01  1.22884575e-01  1.68537723e+00 
-6.48000000e-01  5.76000000e-01  1.22994196e-01  1.68525670e+00 
-6.47000000e-01  5.76500000e-01  1.23104200e-01  1.68513575e+00 
-6.46000000e-01  5.77000000e-01  1.23214588e-01  1.68501436e+00 
-6.45000000e-01  5.77500000e-01  1.23325360e-01  1.68489255e+00 
-6.44000000e-01  5.78000000e-01  1.23436517e-01  1.68477030e+00 
-6.43000000e-01  5.78500000e-01  1.23548059e-01  1.68464763e+00 
-6.42000000e-01  5.79000000e-01  1.23659986e-01  1.68452452e+00 
-6.41000000e-01  5.79500000e-01  1.23772299e-01  1.68440099e+00 
-6.40000000e-01  5.80000000e-01  1.23884998e-01  1.68427702e+00 
-6.39000000e-01  5.80500000e-01  1.23998084e-01  1.68415261e+00 
-6.38000000e-01  5.81000000e-01  1.24111557e-01  1.68402778e+00 
-6.37000000e-01  5.81500000e-01  1.24225418e-01  1.68390251e+00 
-6.36000000e-01  5.82000000e-01  1.24339666e-01  1.68377681e+00 
-6.35000000e-01  5.82500000e-01  1.24454303e-01  1.68365067e+00 
-6.34000000e-01  5.83000000e-01  1.24569329e-01  1.68352409e+00 
-6.33000000e-01  5.83500000e-01  1.24684743e-01  1.68339708e+00 
-6.32000000e-01  5.84000000e-01  1.24800548e-01  1.68326963e+00 
-6.31000000e-01  5.84500000e-01  1.24916742e-01  1.68314174e+00 
-6.30000000e-01  5.85000000e-01  1.25033326e-01  1.68301341e+00 
-6.29000000e-01  5.85500000e-01  1.25150302e-01  1.68288465e+00 
-6.28000000e-01  5.86000000e-01  1.25267668e-01  1.68275544e+00 
-6.27000000e-01  5.86500000e-01  1.25385426e-01  1.68262580e+00 
-6.26000000e-01  5.87000000e-01  1.25503576e-01  1.68249571e+00 
-6.25000000e-01  5.87500000e-01  1.25622119e-01  1.68236518e+00 
-6.24000000e-01  5.88000000e-01  1.25741054e-01  1.68223421e+00 
-6.23000000e-01  5.88500000e-01  1.25860383e-01  1.68210279e+00 
-6.22000000e-01  5.89000000e-01  1.25980105e-01  1.68197093e+00 
-6.21000000e-01  5.89500000e-01  1.26100221e-01  1.68183863e+00 
-6.20000000e-01  5.90000000e-01  1.26220732e-01  1.68170588e+00 
-6.19000000e-01  5.90500000e-01  1.26341638e-01  1.68157268e+00 
-6.18000000e-01  5.91000000e-01  1.26462939e-01  1.68143904e+00 
-6.17000000e-01  5.91500000e-01  1.26584635e-01  1.68130495e+00 
-6.16000000e-01  5.92000000e-01  1.26706728e-01  1.68117041e+00 
-6.15000000e-01  5.92500000e-01  1.26829217e-01  1.68103543e+00 
-6.14000000e-01  5.93000000e-01  1.26952104e-01  1.68089999e+00 
-6.13000000e-01  5.93500000e-01  1.27075388e-01  1.68076411e+00 
-6.12000000e-01  5.94000000e-01  1.27199069e-01  1.68062777e+00 
-6.11000000e-01  5.94500000e-01  1.27323149e-01  1.68049099e+00 
-6.10000000e-01  5.95000000e-01  1.27447627e-01  1.68035375e+00 
-6.09000000e-01  5.95500000e-01  1.27572505e-01  1.68021605e+00 
-6.08000000e-01  5.96000000e-01  1.27697782e-01  1.68007791e+00 
-6.07000000e-01  5.96500000e-01  1.27823459e-01  1.67993931e+00 
-6.06000000e-01  5.97000000e-01  1.27949536e-01  1.67980025e+00 
-6.05000000e-01  5.97500000e-01  1.28076015e-01  1.67966074e+00 
-6.04000000e-01  5.98000000e-01  1.28202894e-01  1.67952078e+00 
-6.03000000e-01  5.98500000e-01  1.28330175e-01  1.67938035e+00 
-6.02000000e-01  5.99000000e-01  1.28457858e-01  1.67923947e+00 
-6.01000000e-01  5.99500000e-01  1.28585944e-01  1.67909813e+00 
-6.00000000e-01  6.00000000e-01  1.28714432e-01  1.67895633e+00 
-5.99000000e-01  6.00500000e-01  1.28843324e-01  1.67881407e+00 
-5.98000000e-01  6.01000000e-01  1.28972620e-01  1.67867135e+00 
-5.97000000e-01  6.01500000e-01  1.29102320e-01  1.67852817e+00 
-5.96000000e-01  6.02000000e-01  1.29232425e-01  1.67838453e+00 
-5.95000000e-01  6.02500000e-01  1.29362935e-01  1.67824042e+00 
-5.94000000e-01  6.03000000e-01  1.29493851e-01  1.67809585e+00 
-5.93000000e-01  6.03500000e-01  1.29625172e-01  1.67795082e+00 
-5.92000000e-01  6.04000000e-01  1.29756901e-01  1.67780532e+00 
-5.91000000e-01  6.04500000e-01  1.29889036e-01  1.67765935e+00 
-5.90000000e-01  6.05000000e-01  1.30021579e-01  1.67751292e+00 
-5.89000000e-01  6.05500000e-01  1.30154529e-01  1.67736602e+00 
-5.88000000e-01  6.06000000e-01  1.30287888e-01  1.67721865e+00 
-5.87000000e-01  6.06500000e-01  1.30421656e-01  1.67707082e+00 
-5.86000000e-01  6.07000000e-01  1.30555833e-01  1.67692251e+00 
-5.85000000e-01  6.07500000e-01  1.30690420e-01  1.67677373e+00 
-5.84000000e-01  6.08000000e-01  1.30825417e-01  1.67662448e+00 
-5.83000000e-01  6.08500000e-01  1.30960825e-01  1.67647476e+00 
-5.82000000e-01  6.09000000e-01  1.31096644e-01  1.67632457e+00 
-5.81000000e-01  6.09500000e-01  1.31232875e-01  1.67617390e+00 
-5.80000000e-01  6.10000000e-01  1.31369518e-01  1.67602276e+00 
-5.79000000e-01  6.10500000e-01  1.31506574e-01  1.67587115e+00 
-5.78000000e-01  6.11000000e-01  1.31644043e-01  1.67571906e+00 
-5.77000000e-01  6.11500000e-01  1.31781925e-01  1.67556649e+00 
-5.76000000e-01  6.12000000e-01  1.31920222e-01  1.67541344e+00 
-5.75000000e-01  6.12500000e-01  1.32058933e-01  1.67525991e+00 
-5.74000000e-01  6.13000000e-01  1.32198060e-01  1.67510591e+00 
-5.73000000e-01  6.13500000e-01  1.32337602e-01  1.67495143e+00 
-5.72000000e-01  6.14000000e-01  1.32477560e-01  1.67479646e+00 
-5.71000000e-01  6.14500000e-01  1.32617935e-01  1.67464101e+00 
-5.70000000e-01  6.15000000e-01  1.32758727e-01  1.67448508e+00 
-5.69000000e-01  6.15500000e-01  1.32899937e-01  1.67432867e+00 
-5.68000000e-01  6.16000000e-01  1.33041566e-01  1.67417177e+00 
-5.67000000e-01  6.16500000e-01  1.33183613e-01  1.67401439e+00 
-5.66000000e-01  6.17000000e-01  1.33326079e-01  1.67385652e+00 
-5.65000000e-01  6.17500000e-01  1.33468965e-01  1.67369816e+00 
-5.64000000e-01  6.18000000e-01  1.33612272e-01  1.67353932e+00 
-5.63000000e-01  6.18500000e-01  1.33755999e-01  1.67337999e+00 
-5.62000000e-01  6.19000000e-01  1.33900148e-01  1.67322016e+00 
-5.61000000e-01  6.19500000e-01  1.34044720e-01  1.67305985e+00 
-5.60000000e-01  6.20000000e-01  1.34189713e-01  1.67289905e+00 
-5.59000000e-01  6.20500000e-01  1.34335130e-01  1.67273775e+00 
-5.58000000e-01  6.21000000e-01  1.34480971e-01  1.67257596e+00 
-5.57000000e-01  6.21500000e-01  1.34627236e-01  1.67241368e+00 
-5.56000000e-01  6.22000000e-01  1.34773925e-01  1.67225090e+00 
-5.55000000e-01  6.22500000e-01  1.34921041e-01  1.67208763e+00 
-5.54000000e-01  6.23000000e-01  1.35068582e-01  1.67192385e+00 
-5.53000000e-01  6.23500000e-01  1.35216550e-01  1.67175958e+00 
-5.52000000e-01  6.24000000e-01  1.35364946e-01  1.67159482e+00 
-5.51000000e-01  6.24500000e-01  1.35513769e-01  1.67142955e+00 
-5.50000000e-01  6.25000000e-01  1.35663020e-01  1.67126378e+00 
-5.49000000e-01  6.25500000e-01  1.35812701e-01  1.67109751e+00 
-5.48000000e-01  6.26000000e-01  1.35962811e-01  1.67093074e+00 
-5.47000000e-01  6.26500000e-01  1.36113351e-01  1.67076347e+00 
-5.46000000e-01  6.27000000e-01  1.36264322e-01  1.67059569e+00 
-5.45000000e-01  6.27500000e-01  1.36415725e-01  1.67042740e+00 
-5.44000000e-01  6.28000000e-01  1.36567560e-01  1.67025861e+00 
-5.43000000e-01  6.28500000e-01  1.36719828e-01  1.67008931e+00 
-5.42000000e-01  6.29000000e-01  1.36872529e-01  1.66991950e+00 
-5.41000000e-01  6.29500000e-01  1.37025664e-01  1.66974919e+00 
-5.40000000e-01  6.30000000e-01  1.37179234e-01  1.66957836e+00 
-5.39000000e-01  6.30500000e-01  1.37333239e-01  1.66940702e+00 
-5.38000000e-01  6.31000000e-01  1.37487681e-01  1.66923517e+00 
-5.37000000e-01  6.31500000e-01  1.37642559e-01  1.66906280e+00 
-5.36000000e-01  6.32000000e-01  1.37797874e-01  1.66888993e+00 
-5.35000000e-01  6.32500000e-01  1.37953628e-01  1.66871653e+00 
-5.34000000e-01  6.33000000e-01  1.38109820e-01  1.66854262e+00 
-5.33000000e-01  6.33500000e-01  1.38266452e-01  1.66836819e+00 
-5.32000000e-01  6.34000000e-01  1.38423524e-01  1.66819324e+00 
-5.31000000e-01  6.34500000e-01  1.38581037e-01  1.66801778e+00 
-5.30000000e-01  6.35000000e-01  1.38738991e-01  1.66784179e+00 
-5.29000000e-01  6.35500000e-01  1.38897388e-01  1.66766528e+00 
-5.28000000e-01  6.36000000e-01  1.39056227e-01  1.66748824e+00 
-5.27000000e-01  6.36500000e-01  1.39215511e-01  1.66731069e+00 
-5.26000000e-01  6.37000000e-01  1.39375238e-01  1.66713260e+00 
-5.25000000e-01  6.37500000e-01  1.39535411e-01  1.66695399e+00 
-5.24000000e-01  6.38000000e-01  1.39696030e-01  1.66677486e+00 
-5.23000000e-01  6.38500000e-01  1.39857096e-01  1.66659519e+00 
-5.22000000e-01  6.39000000e-01  1.40018609e-01  1.66641500e+00 
-5.21000000e-01  6.39500000e-01  1.40180571e-01  1.66623427e+00 
-5.20000000e-01  6.40000000e-01  1.40342981e-01  1.66605301e+00 
-5.19000000e-01  6.40500000e-01  1.40505841e-01  1.66587122e+00 
-5.18000000e-01  6.41000000e-01  1.40669152e-01  1.66568889e+00 
-5.17000000e-01  6.41500000e-01  1.40832914e-01  1.66550603e+00 
-5.16000000e-01  6.42000000e-01  1.40997129e-01  1.66532263e+00 
-5.15000000e-01  6.42500000e-01  1.41161796e-01  1.66513870e+00 
-5.14000000e-01  6.43000000e-01  1.41326917e-01  1.66495422e+00 
-5.13000000e-01  6.43500000e-01  1.41492493e-01  1.66476921e+00 
-5.12000000e-01  6.44000000e-01  1.41658524e-01  1.66458365e+00 
-5.11000000e-01  6.44500000e-01  1.41825012e-01  1.66439755e+00 
-5.10000000e-01  6.45000000e-01  1.41991957e-01  1.66421090e+00 
-5.09000000e-01  6.45500000e-01  1.42159359e-01  1.66402371e+00 
-5.08000000e-01  6.46000000e-01  1.42327221e-01  1.66383598e+00 
-5.07000000e-01  6.46500000e-01  1.42495542e-01  1.66364769e+00 
-5.06000000e-01  6.47000000e-01  1.42664324e-01  1.66345886e+00 
-5.05000000e-01  6.47500000e-01  1.42833567e-01  1.66326948e+00 
-5.04000000e-01  6.48000000e-01  1.43003273e-01  1.66307954e+00 
-5.03000000e-01  6.48500000e-01  1.43173442e-01  1.66288905e+00 
-5.02000000e-01  6.49000000e-01  1.43344075e-01  1.66269801e+00 
-5.01000000e-01  6.49500000e-01  1.43515173e-01  1.66250641e+00 
-5.00000000e-01  6.50000000e-01  1.43686738e-01  1.66231425e+00 
-4.99000000e-01  6.50500000e-01  1.43858769e-01  1.66212154e+00 
-4.98000000e-01  6.51000000e-01  1.44031268e-01  1.66192827e+00 
-4.97000000e-01  6.51500000e-01  1.44204236e-01  1.66173443e+00 
-4.96000000e-01  6.52000000e-01  1.44377673e-01  1.66154004e+00 
-4.95000000e-01  6.52500000e-01  1.44551582e-01  1.66134508e+00 
-4.94000000e-01  6.53000000e-01  1.44725962e-01  1.66114955e+00 
-4.93000000e-01  6.53500000e-01  1.44900815e-01  1.66095346e+00 
-4.92000000e-01  6.54000000e-01  1.45076142e-01  1.66075680e+00 
-4.91000000e-01  6.54500000e-01  1.45251943e-01  1.66055957e+00 
-4.90000000e-01  6.55000000e-01  1.45428220e-01  1.66036177e+00 
-4.89000000e-01  6.55500000e-01  1.45604974e-01  1.66016340e+00 
-4.88000000e-01  6.56000000e-01  1.45782205e-01  1.65996445e+00 
-4.87000000e-01  6.56500000e-01  1.45959915e-01  1.65976493e+00 
-4.86000000e-01  6.57000000e-01  1.46138105e-01  1.65956483e+00 
-4.85000000e-01  6.57500000e-01  1.46316776e-01  1.65936416e+00 
-4.84000000e-01  6.58000000e-01  1.46495929e-01  1.65916290e+00 
-4.83000000e-01  6.58500000e-01  1.46675565e-01  1.65896107e+00 
-4.82000000e-01  6.59000000e-01  1.46855686e-01  1.65875865e+00 
-4.81000000e-01  6.59500000e-01  1.47036291e-01  1.65855565e+00 
-4.80000000e-01  6.60000000e-01  1.47217383e-01  1.65835206e+00 
-4.79000000e-01  6.60500000e-01  1.47398962e-01  1.65814789e+00 
-4.78000000e-01  6.61000000e-01  1.47581029e-01  1.65794312e+00 
-4.77000000e-01  6.61500000e-01  1.47763586e-01  1.65773777e+00 
-4.76000000e-01  6.62000000e-01  1.47946634e-01  1.65753182e+00 
-4.75000000e-01  6.62500000e-01  1.48130175e-01  1.65732529e+00 
-4.74000000e-01  6.63000000e-01  1.48314208e-01  1.65711815e+00 
-4.73000000e-01  6.63500000e-01  1.48498735e-01  1.65691042e+00 
